Date,Open,High,Low,Close,Adj Close,Volume
2018-04-12,116.300003,116.400002,116.290001,116.290001,110.267868,1100
2018-04-13,116.989998,116.989998,116.180000,116.180000,110.163567,900
2018-04-16,116.550003,116.790001,116.550003,116.699997,110.656647,2300
2018-04-17,117.279999,118.400002,117.279999,118.400002,112.268600,1100
2018-04-18,118.699997,118.699997,118.699997,118.699997,112.553078,300
2018-04-19,117.830002,117.830002,117.739998,117.739998,111.642792,300
2018-04-20,118.400002,118.400002,116.800003,116.800003,110.751472,800
2018-04-23,117.559998,117.559998,116.470001,116.470001,110.438560,400
2018-04-24,116.480003,116.480003,115.129997,115.129997,109.167946,1200
2018-04-25,115.129997,115.129997,115.129997,115.129997,109.167946,0
2018-04-26,115.129997,115.129997,115.129997,115.129997,109.167946,0
2018-04-27,116.250000,116.250000,116.250000,116.250000,110.229942,200
2018-04-30,116.250000,116.250000,116.250000,116.250000,110.229942,0
2018-05-01,115.510002,115.889999,115.510002,115.889999,109.888580,800
2018-05-02,116.230003,116.230003,115.180000,115.180000,109.215363,6100
2018-05-03,115.669998,115.669998,113.809998,115.150002,109.186913,6900
2018-05-04,114.309998,116.760002,114.010002,116.760002,110.713539,1300
2018-05-07,116.410004,117.519997,116.410004,117.250000,111.178169,900
2018-05-08,117.330002,117.540001,117.279999,117.540001,111.453156,1800
2018-05-09,117.540001,117.540001,117.540001,117.540001,111.453156,0
2018-05-10,119.320000,119.809998,119.320000,119.690002,113.491821,600
2018-05-11,120.269997,120.269997,119.639999,119.980003,113.766792,1300
2018-05-14,122.220001,122.220001,119.919998,120.120003,113.899551,1500
2018-05-15,119.220001,119.220001,118.879997,118.889999,112.733246,600
2018-05-16,119.820000,119.820000,119.690002,119.690002,113.491821,900
2018-05-17,120.500000,120.500000,119.760002,119.800003,113.596107,1500
2018-05-18,119.459999,119.879997,119.459999,119.879997,113.671974,900
2018-05-21,120.860001,120.989998,120.610001,120.680000,114.430542,1000
2018-05-22,121.010002,121.080002,121.010002,121.080002,114.809837,800
2018-05-23,119.949997,120.650002,119.949997,120.650002,114.402077,700
2018-05-24,120.650002,120.650002,120.650002,120.650002,114.402077,0
2018-05-25,120.410004,120.410004,120.059998,120.059998,113.842636,500
2018-05-29,118.550003,118.680000,118.550003,118.550003,112.410835,1100
2018-05-30,120.260002,120.500000,120.260002,120.449997,114.212433,1100
2018-05-31,119.699997,119.699997,119.690002,119.690002,113.491821,600
2018-06-01,120.370003,121.040001,120.370003,120.820000,114.563278,5000
2018-06-04,121.849998,121.849998,121.309998,121.599998,115.302902,1300
2018-06-05,122.160004,122.160004,122.160004,122.160004,115.833893,400
2018-06-06,122.480003,123.019997,122.279999,123.019997,116.649353,1300
2018-06-07,123.370003,123.370003,122.290001,122.510002,116.165771,2300
2018-06-08,122.620003,122.989998,122.279999,122.989998,116.620903,1000
2018-06-11,123.239998,123.519997,123.029999,123.029999,116.658844,3200
2018-06-12,123.010002,123.010002,122.889999,122.889999,116.526093,1500
2018-06-13,123.989998,123.989998,123.160004,123.160004,116.782112,1500
2018-06-14,123.410004,123.410004,122.940002,122.940002,116.573502,700
2018-06-15,122.550003,123.139999,122.550003,123.139999,116.763138,1200
2018-06-18,122.980003,122.980003,121.879997,122.559998,116.618500,2100
2018-06-19,122.559998,122.559998,122.559998,122.559998,116.618500,0
2018-06-20,122.199997,122.199997,122.199997,122.199997,116.275970,800
2018-06-21,122.000000,122.000000,121.919998,121.919998,116.009544,800
2018-06-22,122.050003,122.050003,121.129997,121.239998,115.362503,2900
2018-06-25,119.699997,119.699997,118.400002,119.129997,113.354790,3400
2018-06-26,119.199997,119.879997,119.199997,119.699997,113.897163,4100
2018-06-27,118.519997,118.519997,118.150002,118.150002,112.422295,1000
2018-06-28,117.790001,118.430000,117.790001,118.430000,112.688728,900
2018-06-29,119.529999,119.589996,119.419998,119.419998,113.630745,3700
2018-07-02,118.349998,118.940002,118.349998,118.940002,113.174004,800
2018-07-03,120.000000,120.000000,119.419998,119.480003,113.687836,1100
2018-07-05,118.540001,119.800003,118.540001,119.629997,113.830574,2100
2018-07-06,120.750000,120.750000,120.629997,120.690002,114.839157,1300
2018-07-09,121.709999,121.940002,121.709999,121.940002,116.028580,600
2018-07-10,122.279999,122.279999,122.279999,122.279999,116.352097,100
2018-07-11,122.019997,122.019997,121.800003,121.809998,115.904877,1800
2018-07-12,122.540001,122.660004,122.540001,122.660004,116.713669,500
2018-07-13,122.870003,123.089996,122.870003,123.089996,117.122833,500
2018-07-16,123.449997,123.449997,122.680000,122.760002,116.808800,2200
2018-07-17,123.099998,123.419998,123.099998,123.419998,117.436821,700
2018-07-18,123.959999,123.959999,123.709999,123.809998,117.807907,6000
2018-07-19,123.500000,123.519997,123.209999,123.500000,117.512947,1500
2018-07-20,123.500000,123.500000,123.099998,123.099998,117.132339,1800
2018-07-23,123.089996,124.250000,123.089996,123.489998,117.503426,1400
2018-07-24,124.290001,124.309998,123.900002,123.900002,117.893562,900
2018-07-25,124.699997,125.019997,123.870003,125.019997,118.959251,1800
2018-07-26,125.040001,125.790001,124.949997,125.000000,118.940231,5300
2018-07-27,125.720001,125.720001,123.510002,123.510002,117.522461,500
2018-07-30,122.949997,122.949997,122.570000,122.570000,116.628036,700
2018-07-31,122.570000,122.570000,122.570000,122.570000,116.628036,0
2018-08-01,124.099998,124.099998,122.889999,123.160004,117.189430,1300
2018-08-02,123.000000,124.199997,123.000000,124.199997,118.179016,2100
2018-08-03,124.029999,124.120003,123.779999,124.080002,118.064827,18400
2018-08-06,124.440002,124.750000,124.440002,124.750000,118.702362,1400
2018-08-07,125.349998,125.459999,125.349998,125.400002,119.320847,1700
2018-08-08,125.370003,125.370003,125.370003,125.370003,119.292290,800
2018-08-09,126.099998,126.099998,125.790001,125.790001,119.691940,1100
2018-08-10,125.379997,125.379997,124.800003,124.800003,118.749931,1500
2018-08-13,125.360001,125.389999,124.169998,124.169998,118.150467,3800
2018-08-14,125.290001,125.290001,125.290001,125.290001,119.216164,400
2018-08-15,123.660004,123.660004,123.660004,123.660004,117.665199,700
2018-08-16,124.650002,124.650002,124.650002,124.650002,118.607208,300
2018-08-17,124.889999,124.949997,124.889999,124.949997,118.892654,600
2018-08-20,125.440002,125.599998,125.300003,125.599998,119.511139,1900
2018-08-21,126.099998,126.099998,125.900002,125.900002,119.796593,300
2018-08-22,125.029999,126.050003,125.029999,126.050003,119.939331,400
2018-08-23,126.489998,126.489998,126.000000,126.000000,119.891747,1300
2018-08-24,126.720001,126.940002,126.720001,126.940002,120.786186,900
2018-08-27,127.879997,127.949997,127.879997,127.949997,121.747208,3300
2018-08-28,128.110001,128.330002,128.009995,128.320007,122.099297,1900
2018-08-29,128.380005,128.949997,128.169998,128.949997,122.698723,1300
2018-08-30,128.929993,128.929993,128.259995,128.259995,122.042183,600
2018-08-31,129.190002,129.190002,128.419998,128.449997,122.222969,1200
2018-09-04,128.610001,128.649994,128.279999,128.649994,122.413277,4800
2018-09-05,128.820007,128.820007,127.879997,127.879997,121.680588,1800
2018-09-06,128.139999,128.139999,126.989998,127.559998,121.376144,1400
2018-09-07,127.250000,127.250000,126.809998,126.809998,120.662491,800
2018-09-10,127.139999,127.139999,127.050003,127.050003,120.890862,1400
2018-09-11,127.050003,127.699997,127.050003,127.699997,121.509338,1300
2018-09-12,127.980003,127.980003,127.550003,127.739998,121.547394,2400
2018-09-13,128.809998,128.809998,128.309998,128.309998,122.089767,1600
2018-09-14,128.429993,128.429993,128.429993,128.429993,122.203949,500
2018-09-17,128.029999,128.029999,127.360001,127.360001,121.185822,1100
2018-09-18,127.620003,128.130005,127.620003,128.130005,121.918480,1100
2018-09-19,128.059998,128.059998,127.809998,127.809998,121.614014,800
2018-09-20,128.800003,128.910004,128.720001,128.839996,122.594063,2800
2018-09-21,128.889999,129.020004,128.889999,128.910004,122.660690,2200
2018-09-24,127.720001,128.179993,127.720001,128.179993,122.410461,1300
2018-09-25,128.550003,128.550003,128.289993,128.309998,122.534630,1200
2018-09-26,128.649994,128.649994,127.860001,127.860001,122.104881,800
2018-09-27,128.339996,128.850006,128.179993,128.380005,122.601479,4500
2018-09-28,128.649994,128.770004,128.289993,128.339996,122.563263,1800
2018-10-01,128.720001,129.279999,128.720001,128.880005,123.078957,16900
2018-10-02,128.740005,132.750000,128.410004,128.410004,122.630135,11400
2018-10-03,129.240005,129.270004,128.710007,128.710007,122.916618,2600
2018-10-04,128.259995,128.360001,126.769997,127.349998,121.617836,4600
2018-10-05,127.820000,127.820000,125.449997,126.580002,120.882492,3400
2018-10-08,125.660004,125.930000,124.870003,125.930000,120.261757,3500
2018-10-09,125.730003,125.980003,125.629997,125.980003,120.309502,1900
2018-10-10,124.660004,124.660004,121.699997,121.699997,116.222145,3400
2018-10-11,120.349998,121.180000,118.610001,119.330002,113.958809,5500
2018-10-12,121.330002,121.889999,119.300003,121.889999,116.403587,4800
2018-10-15,120.400002,120.889999,120.279999,120.889999,115.448608,1400
2018-10-16,121.330002,123.070000,121.330002,123.050003,117.511375,3700
2018-10-17,122.150002,122.750000,122.089996,122.430000,116.919281,1300
2018-10-18,121.980003,121.980003,120.750000,120.760002,115.324455,1100
2018-10-19,120.559998,121.330002,120.160004,120.230003,114.818329,1600
2018-10-22,124.360001,124.360001,119.709999,120.160004,114.751472,2600
2018-10-23,120.300003,120.300003,117.839996,119.779999,114.388557,5800
2018-10-24,118.900002,118.900002,117.459999,117.599998,112.306686,1700
2018-10-25,116.169998,118.000000,116.169998,118.000000,112.688675,2200
2018-10-26,116.279999,116.900002,115.000000,116.900002,111.638206,1600
2018-10-29,116.550003,116.550003,114.080002,114.150002,109.011986,1700
2018-10-30,114.529999,115.879997,114.029999,115.879997,110.664108,9300
2018-10-31,117.750000,118.489998,117.750000,118.180000,112.860588,3000
2018-11-01,118.290001,119.139999,118.250000,119.139999,113.777374,18200
2018-11-02,119.349998,119.349998,117.949997,118.260002,112.936981,3100
