Date,Open,High,Low,Close,Adj Close,Volume
2018-04-05,82.860001,83.099998,82.489998,82.809998,74.442924,177400
2018-04-06,82.150002,82.660004,80.459999,81.070000,72.878738,1164300
2018-04-09,81.669998,82.610001,81.260002,81.330002,73.112465,350700
2018-04-10,82.389999,83.080002,82.089996,82.800003,74.433945,543700
2018-04-11,82.269997,82.930000,82.269997,82.379997,74.056374,783300
2018-04-12,82.769997,83.550003,82.769997,83.260002,74.847466,524600
2018-04-13,83.839996,83.839996,82.599998,82.940002,74.559814,254600
2018-04-16,83.589996,84.070000,83.230003,83.730003,75.269981,172500
2018-04-17,84.400002,84.519997,84.110001,84.339996,75.818336,197700
2018-04-18,84.599998,84.889999,84.389999,84.519997,75.980156,639400
2018-04-19,84.260002,84.260002,83.370003,83.690002,75.234016,241100
2018-04-20,83.559998,83.570000,82.550003,82.849998,74.478882,176700
2018-04-23,82.959999,83.279999,82.570000,82.940002,74.559814,212100
2018-04-24,83.400002,83.660004,81.779999,82.290001,73.975464,379800
2018-04-25,82.410004,82.900002,81.730003,82.750000,74.389000,1061600
2018-04-26,82.949997,83.300003,82.580002,83.099998,74.703621,222500
2018-04-27,83.160004,83.339996,82.820000,83.080002,74.685646,190700
2018-04-30,83.230003,83.650002,82.339996,82.339996,74.020416,137400
2018-05-01,82.230003,82.379997,81.519997,82.379997,74.056374,418300
2018-05-02,82.400002,82.650002,81.790001,81.919998,73.642860,265100
2018-05-03,81.669998,81.669998,80.410004,81.440002,73.211357,548300
2018-05-04,81.230003,82.720001,80.959999,82.489998,74.155273,165500
2018-05-07,82.769997,82.870003,82.339996,82.519997,74.182220,279800
2018-05-08,82.540001,82.790001,82.089996,82.610001,74.263138,254400
2018-05-09,82.760002,83.370003,82.580002,83.279999,74.865425,120700
2018-05-10,83.459999,84.260002,83.459999,84.099998,75.602592,501600
2018-05-11,84.150002,84.489998,83.940002,84.349998,75.827332,116800
2018-05-14,84.690002,84.910004,84.470001,84.580002,76.034088,163400
2018-05-15,84.250000,84.419998,84.019997,84.330002,75.809364,273900
2018-05-16,84.459999,85.199997,84.459999,85.050003,76.456619,179000
2018-05-17,84.849998,85.440002,84.779999,85.050003,76.456619,625600
2018-05-18,84.959999,84.959999,84.480003,84.489998,75.953178,127900
2018-05-21,85.129997,85.430000,84.930000,85.169998,76.564468,239300
2018-05-22,85.500000,85.620003,84.970001,85.059998,76.465576,206900
2018-05-23,84.690002,84.980003,84.260002,84.980003,76.393669,124500
2018-05-24,84.870003,84.989998,84.139999,84.900002,76.321770,269900
2018-05-25,84.610001,84.820000,84.370003,84.589996,76.043083,271600
2018-05-29,84.070000,84.300003,83.190002,83.580002,75.135117,301700
2018-05-30,83.980003,84.660004,83.959999,84.500000,75.962166,184100
2018-05-31,84.559998,84.589996,83.699997,83.970001,75.485710,296400
2018-06-01,84.529999,85.010002,84.500000,84.940002,76.357712,442800
2018-06-04,85.190002,85.559998,85.190002,85.349998,76.726295,113700
2018-06-05,85.370003,85.589996,85.209999,85.519997,76.879105,139700
2018-06-06,85.690002,86.239998,85.400002,86.239998,77.526360,535600
2018-06-07,86.480003,86.660004,86.059998,86.419998,77.688179,355200
2018-06-08,86.269997,86.570000,86.050003,86.550003,77.805046,184200
2018-06-11,86.599998,86.980003,86.570000,86.750000,77.984848,192100
2018-06-12,86.980003,86.980003,86.449997,86.690002,77.930901,764900
2018-06-13,86.860001,86.860001,86.320000,86.349998,77.625244,210100
2018-06-14,86.699997,86.699997,86.209999,86.320000,77.598282,262700
2018-06-15,85.949997,86.279999,85.449997,86.190002,77.481422,259600
2018-06-18,85.720001,85.989998,85.419998,85.919998,77.238693,150000
2018-06-19,85.080002,85.489998,84.680000,85.440002,76.807190,655600
2018-06-20,85.750000,85.790001,85.320000,85.580002,76.933075,207000
2018-06-21,85.589996,85.589996,84.800003,84.970001,76.384682,148100
2018-06-22,85.489998,85.540001,84.930000,84.949997,76.366707,105200
2018-06-25,84.470001,84.529999,83.169998,83.739998,75.278961,371200
2018-06-26,83.489998,83.650002,83.070000,83.389999,75.386543,424900
2018-06-27,83.580002,84.110001,82.720001,82.739998,74.798927,323300
2018-06-28,82.470001,83.029999,82.010002,82.820000,74.871254,296300
2018-06-29,83.180000,83.529999,82.559998,82.610001,74.681404,184400
2018-07-02,82.169998,82.790001,81.970001,82.790001,74.844124,547200
2018-07-03,83.129997,83.129997,82.279999,82.339996,74.437317,79500
2018-07-05,82.959999,83.070000,82.430000,83.070000,75.097252,166200
2018-07-06,83.059998,83.790001,82.849998,83.669998,75.639671,184200
2018-07-09,83.989998,84.790001,83.989998,84.790001,76.652184,175100
2018-07-10,85.059998,85.070000,84.730003,84.989998,76.832977,483500
2018-07-11,84.440002,84.440002,83.769997,83.849998,75.802399,216600
2018-07-12,84.309998,84.629997,84.019997,84.510002,76.399055,520300
2018-07-13,84.500000,84.720001,84.349998,84.489998,76.380959,189000
2018-07-16,84.459999,84.570000,84.209999,84.419998,76.317688,114300
2018-07-17,84.269997,84.760002,84.260002,84.639999,76.516563,162300
2018-07-18,84.699997,85.000000,84.639999,84.900002,76.751625,95500
2018-07-19,84.769997,84.900002,84.389999,84.709999,76.579872,164900
2018-07-20,84.500000,84.690002,84.300003,84.389999,76.290573,100600
2018-07-23,84.330002,84.690002,84.110001,84.599998,76.480423,102300
2018-07-24,84.919998,85.190002,84.529999,84.699997,76.570816,149900
2018-07-25,84.449997,85.129997,84.089996,85.080002,76.914352,244800
2018-07-26,85.089996,85.669998,85.070000,85.370003,77.176514,165500
2018-07-27,85.139999,85.459999,84.669998,84.910004,76.760666,221200
2018-07-30,84.949997,85.279999,84.949997,85.089996,76.923393,225900
2018-07-31,85.400002,85.720001,85.290001,85.430000,77.230759,550100
2018-08-01,85.620003,85.879997,85.169998,85.339996,77.149384,343800
2018-08-02,85.029999,85.940002,84.879997,85.879997,77.637566,152800
2018-08-03,85.989998,86.550003,85.970001,86.529999,78.225166,121300
2018-08-06,86.400002,86.830002,86.339996,86.739998,78.415047,136900
2018-08-07,86.800003,87.160004,86.800003,86.970001,78.622955,558900
2018-08-08,86.970001,87.129997,86.760002,87.000000,78.650063,152000
2018-08-09,87.059998,87.180000,86.769997,86.830002,78.496384,281900
2018-08-10,86.330002,86.400002,85.860001,86.120003,77.854546,422500
2018-08-13,86.110001,86.309998,85.620003,85.690002,77.465805,454900
2018-08-14,86.029999,86.430000,85.989998,86.309998,78.026291,255000
2018-08-15,85.900002,85.900002,85.019997,85.589996,77.375389,216100
2018-08-16,86.279999,86.900002,86.279999,86.650002,78.333672,112900
2018-08-17,86.570000,87.419998,86.559998,87.230003,78.858002,172300
2018-08-20,87.430000,87.709999,87.430000,87.629997,79.219612,129400
2018-08-21,87.860001,88.279999,87.779999,88.000000,79.554092,180600
2018-08-22,87.900002,88.029999,87.669998,87.709999,79.291931,191000
2018-08-23,87.669998,87.730003,87.290001,87.410004,79.020721,145100
2018-08-24,87.650002,87.830002,87.519997,87.750000,79.328087,226200
2018-08-27,88.040001,88.669998,88.040001,88.550003,80.051308,191700
2018-08-28,88.860001,88.860001,88.559998,88.720001,80.204994,407900
2018-08-29,88.910004,89.099998,88.489998,88.940002,80.403862,135000
2018-08-30,88.750000,88.970001,88.379997,88.580002,80.078430,351500
2018-08-31,88.550003,88.650002,88.220001,88.510002,80.015160,148500
2018-09-04,88.379997,88.470001,88.000000,88.339996,79.861458,335100
2018-09-05,88.309998,88.470001,87.820000,88.339996,79.861458,165900
2018-09-06,88.449997,88.449997,87.430000,87.639999,79.228645,1747600
2018-09-07,87.410004,87.739998,87.139999,87.309998,78.930321,241600
2018-09-10,87.540001,87.680000,87.250000,87.290001,78.912239,141200
2018-09-11,87.180000,87.570000,86.769997,87.430000,79.038811,171800
2018-09-12,87.419998,87.699997,87.279999,87.470001,79.074959,212500
2018-09-13,87.879997,88.150002,87.879997,88.040001,79.590248,250900
2018-09-14,88.010002,88.320000,87.910004,88.199997,79.734894,333900
2018-09-17,88.220001,88.260002,87.750000,87.830002,79.400414,97000
2018-09-18,88.019997,88.540001,87.870003,88.300003,79.825310,872800
2018-09-19,88.370003,88.820000,88.320000,88.550003,80.051308,356800
2018-09-20,88.980003,89.500000,88.980003,89.309998,80.738365,608400
2018-09-21,89.519997,89.709999,89.199997,89.230003,80.666054,1322300
2018-09-24,89.040001,89.209999,88.660004,88.790001,80.268272,409300
2018-09-25,89.029999,89.029999,88.349998,88.379997,79.897629,189500
2018-09-26,88.129997,88.339996,87.470001,87.570000,79.604012,200200
2018-09-27,87.750000,88.230003,87.650002,87.769997,79.785805,155100
2018-09-28,87.680000,87.989998,87.510002,87.849998,79.858528,195400
2018-10-01,88.400002,88.660004,87.940002,88.139999,80.122154,509300
2018-10-02,88.019997,88.559998,88.019997,88.239998,80.213043,190600
2018-10-03,88.669998,89.180000,88.639999,88.779999,80.703934,190200
2018-10-04,88.709999,88.730003,87.720001,88.209999,80.185799,267900
2018-10-05,88.309998,88.389999,87.050003,87.550003,79.585823,205500
2018-10-08,87.349998,87.860001,87.000000,87.709999,79.731262,196600
2018-10-09,87.610001,87.680000,87.010002,87.250000,79.313118,231500
2018-10-10,87.169998,87.169998,84.809998,84.949997,77.222336,1628300
2018-10-11,84.489998,85.150002,82.550003,82.980003,75.431549,1721600
2018-10-12,84.370003,84.370003,82.860001,83.889999,76.258751,563000
2018-10-15,83.839996,84.160004,83.440002,83.440002,75.849701,336400
2018-10-16,84.029999,85.150002,83.739998,85.029999,77.295059,722100
2018-10-17,84.910004,85.349998,84.139999,84.900002,77.176888,362900
2018-10-18,84.570000,84.830002,83.300003,83.639999,76.031502,296300
2018-10-19,83.820000,84.349998,83.360001,83.570000,75.967865,286600
2018-10-22,83.800003,83.980003,83.110001,83.239998,75.667908,315600
2018-10-23,81.949997,83.250000,81.139999,82.879997,75.340622,614500
2018-10-24,82.820000,82.849998,79.889999,79.959999,72.686264,557100
2018-10-25,80.599998,82.160004,80.419998,81.620003,74.195267,718000
2018-10-26,80.529999,81.510002,79.570000,80.559998,73.231674,701300
2018-10-29,81.550003,82.260002,79.430000,80.610001,73.277138,722000
2018-10-30,80.449997,81.970001,80.449997,81.889999,74.440704,626700
2018-10-31,82.849998,83.440002,82.550003,82.660004,75.140663,410100
2018-11-01,82.949997,83.919998,82.720001,83.860001,76.231499,809100
2018-11-02,83.919998,84.099998,82.300003,82.900002,75.358826,580500
2018-11-05,82.970001,83.690002,82.730003,83.500000,75.904243,513100
2018-11-06,83.550003,84.000000,83.470001,83.970001,76.331482,288200
2018-11-07,84.690002,85.500000,84.269997,85.449997,77.676857,465800
2018-11-08,85.089996,85.510002,84.870003,85.199997,77.449608,470900
2018-11-09,84.599998,84.699997,83.680000,84.110001,76.458755,299500
2018-11-12,83.769997,83.769997,82.320000,82.470001,74.967941,1375400
2018-11-13,82.599998,83.320000,82.050003,82.250000,74.767937,421600
2018-11-14,82.940002,83.040001,80.769997,81.279999,73.886192,842100
2018-11-15,80.930000,82.129997,80.239998,81.930000,74.477051,585500
2018-11-16,81.610001,82.430000,81.540001,82.089996,74.622498,291900
2018-11-19,81.830002,81.949997,80.800003,81.099998,73.722572,547400
2018-11-20,79.820000,80.099998,78.809998,79.139999,71.940865,518100
2018-11-21,79.610001,80.160004,79.500000,79.550003,72.313553,345600
2018-11-23,79.000000,79.459999,78.889999,79.000000,71.813576,172400
2018-11-26,79.629997,80.309998,79.620003,80.260002,72.958977,421100
2018-11-27,79.910004,80.419998,79.750000,80.419998,73.104424,451800
2018-11-28,80.699997,82.110001,80.160004,82.110001,74.640686,474800
2018-11-29,81.930000,82.169998,81.360001,81.680000,74.249802,351200
2018-11-30,81.650002,82.320000,81.529999,82.169998,74.695229,511300
2018-12-03,83.580002,83.599998,82.599998,83.169998,75.604240,354500
2018-12-04,82.830002,83.010002,80.040001,80.150002,72.858978,425000
2018-12-06,78.750000,79.800003,77.730003,79.779999,72.522636,2001900
2018-12-07,79.739998,79.889999,77.410004,77.699997,70.631844,650200
2018-12-10,77.559998,77.779999,75.709999,77.239998,70.213699,1278900
2018-12-11,78.239998,78.580002,76.620003,77.059998,70.050064,865300
2018-12-12,77.970001,78.680000,77.570000,77.650002,70.586395,1509300
2018-12-13,77.959999,78.089996,76.889999,77.290001,70.259140,1613100
2018-12-14,76.550003,77.440002,76.199997,76.430000,69.477379,507700
2018-12-17,75.529999,76.190002,74.050003,74.489998,68.197479,2097000
2018-12-18,75.080002,75.669998,74.040001,74.419998,68.133369,1090200
2018-12-19,74.370003,75.599998,72.699997,73.089996,66.915726,1995300
2018-12-20,72.769997,73.330002,71.059998,71.540001,65.496689,2946800
2018-12-21,71.940002,72.970001,70.190002,70.419998,64.471291,1391600
2018-12-24,69.900002,70.099998,68.599998,68.639999,62.841667,1500400
2018-12-26,69.040001,71.650002,67.970001,71.629997,65.579063,1700200
2018-12-27,70.629997,72.199997,69.589996,72.199997,66.100914,1028300
2018-12-28,72.489998,73.040001,71.790001,72.080002,65.991058,1329500
2018-12-31,72.489998,72.610001,71.639999,72.570000,66.439674,1217400
2019-01-02,71.339996,73.580002,71.339996,73.320000,67.126305,558300
2019-01-03,72.870003,73.029999,71.709999,71.930000,65.853729,451700
2019-01-04,73.000000,74.639999,73.000000,74.449997,68.160858,485000
2019-01-07,74.500000,75.919998,74.279999,75.309998,68.948212,445600
2019-01-08,76.000000,76.169998,75.139999,75.820000,69.415131,1686000
2019-01-09,76.220001,76.660004,75.769997,76.320000,69.872902,448400
2019-01-10,75.699997,76.580002,75.559998,76.559998,70.092598,489200
2019-01-11,76.300003,77.320000,76.279999,77.059998,70.550362,426000
2019-01-14,76.290001,76.870003,76.209999,76.599998,70.129219,853800
2019-01-15,76.709999,77.070000,76.349998,76.860001,70.367279,2339300
2019-01-16,77.059998,77.440002,76.919998,77.059998,70.550362,278400
2019-01-17,76.680000,77.919998,76.680000,77.660004,71.099701,476500
2019-01-18,78.169998,79.000000,77.970001,78.849998,72.189163,571400
2019-01-22,78.250000,78.269997,77.190002,77.610001,71.053909,1331500
2019-01-23,77.879997,78.180000,76.830002,77.540001,70.989838,346300
2019-01-24,77.599998,78.349998,77.599998,78.110001,71.511673,304700
2019-01-25,78.550003,79.070000,78.459999,78.889999,72.225800,288200
2019-01-28,78.080002,78.529999,77.860001,78.510002,71.877892,603700
2019-01-29,78.589996,78.720001,78.269997,78.519997,71.887032,182100
2019-01-30,78.800003,79.440002,78.120003,79.160004,72.472977,760300
2019-01-31,79.000000,79.769997,78.839996,79.709999,72.976509,4174100
2019-02-01,79.779999,80.180000,79.550003,79.980003,73.223709,416400
2019-02-04,79.919998,80.199997,79.459999,80.199997,73.425117,297700
2019-02-05,80.199997,80.489998,79.919998,80.279999,73.498367,246300
2019-02-06,80.260002,80.720001,80.260002,80.529999,73.727242,338400
2019-02-07,80.010002,80.010002,78.730003,79.400002,72.692711,887500
2019-02-08,78.940002,79.110001,78.129997,79.099998,72.418045,517200
2019-02-11,79.300003,79.320000,78.980003,79.220001,72.527916,326800
2019-02-12,79.690002,80.489998,79.639999,80.279999,73.498367,922900
2019-02-13,80.519997,81.000000,80.480003,80.769997,73.946991,460000
2019-02-14,80.379997,80.959999,80.160004,80.580002,73.773018,407000
2019-02-15,81.000000,81.629997,81.000000,81.580002,74.688545,230100
2019-02-19,81.349998,82.099998,81.349998,81.900002,74.981522,195000
2019-02-20,81.790001,82.339996,81.760002,82.080002,75.146301,176900
2019-02-21,81.919998,82.010002,81.330002,81.589996,74.697685,363000
2019-02-22,81.839996,82.110001,81.680000,82.010002,75.082230,210200
2019-02-25,82.610001,82.809998,82.199997,82.239998,75.292786,454700
2019-02-26,82.050003,82.480003,82.050003,82.099998,75.164604,251000
2019-02-27,81.940002,82.050003,81.470001,81.720001,74.816719,577400
2019-02-28,81.470001,81.470001,81.129997,81.220001,74.358955,399900
2019-03-01,81.739998,82.089996,81.169998,81.500000,74.615311,361200
2019-03-04,81.750000,81.779999,80.230003,80.930000,74.093460,398500
2019-03-05,80.900002,80.900002,80.300003,80.570000,73.763870,253000
2019-03-06,80.440002,80.440002,79.489998,79.589996,72.866653,382400
2019-03-07,79.349998,79.349998,78.580002,78.900002,72.234940,850700
2019-03-08,78.169998,78.849998,78.070000,78.820000,72.161713,309400
2019-03-11,79.010002,80.019997,79.010002,79.949997,73.196243,455700
2019-03-12,80.019997,80.449997,80.010002,80.150002,73.379349,1211500
2019-03-13,80.400002,80.879997,80.389999,80.610001,73.800499,338900
2019-03-14,80.629997,80.739998,80.279999,80.379997,73.589905,253100
2019-03-15,80.559998,81.019997,80.559998,80.860001,74.029366,1847600
2019-03-18,80.900002,81.410004,80.900002,81.250000,74.386436,561500
2019-03-19,81.629997,81.980003,81.050003,81.309998,74.441345,525300
2019-03-20,80.559998,80.559998,79.570000,79.730003,73.531097,552200
2019-03-21,79.559998,81.099998,79.480003,80.879997,74.591690,450600
2019-03-22,80.440002,80.459999,78.949997,79.059998,72.913170,722500
2019-03-25,78.930000,79.260002,78.320000,78.699997,72.581177,586200
2019-03-26,79.110001,79.669998,78.860001,79.389999,73.217529,293400
2019-03-27,79.349998,79.610001,78.629997,78.989998,72.848625,612800
2019-03-28,79.139999,79.459999,78.690002,79.160004,73.005417,348500
2019-03-29,79.739998,79.949997,79.500000,79.860001,73.650978,370100
2019-04-01,80.559998,81.290001,80.529999,81.230003,74.914467,298700
2019-04-02,81.040001,81.180000,80.750000,80.879997,74.591690,245100
2019-04-03,81.400002,81.720001,81.110001,81.389999,75.062035,467600
2019-04-04,81.320000,81.900002,81.250000,81.860001,75.495491,780900
2019-04-05,82.000000,82.330002,81.889999,82.309998,75.910500,534300
2019-04-08,82.129997,82.370003,81.989998,82.370003,75.965843,1638900
2019-04-09,82.080002,82.080002,81.349998,81.529999,75.191154,446900
2019-04-10,81.650002,82.080002,81.510002,82.029999,75.652275,394300
2019-04-11,82.139999,82.449997,81.900002,82.080002,75.698380,434400
2019-04-12,82.519997,82.760002,82.070000,82.379997,75.975060,694300
2019-04-15,82.389999,82.540001,81.930000,82.169998,75.781387,449700
2019-04-16,82.440002,82.739998,82.239998,82.739998,76.307068,508800
2019-04-17,83.269997,83.339996,82.629997,82.779999,76.343964,1231100
2019-04-18,82.900002,83.010002,82.540001,82.930000,76.482300,1813500
2019-04-22,82.739998,82.849998,82.570000,82.669998,76.242500,589700
2019-04-23,82.800003,83.349998,82.680000,83.239998,76.768204,273000
2019-04-24,83.059998,83.120003,82.639999,82.809998,76.371643,426600
2019-04-25,82.610001,82.610001,81.820000,82.070000,75.689171,862000
2019-04-26,81.699997,82.169998,81.480003,82.129997,75.744499,1737000
2019-04-29,82.209999,82.699997,82.209999,82.389999,75.984283,1774600
2019-04-30,82.470001,82.720001,81.959999,82.589996,76.168739,1358800
2019-05-01,82.820000,83.000000,82.120003,82.139999,75.753723,534000
2019-05-02,82.029999,82.559998,81.529999,81.989998,75.615395,1285900
2019-05-03,82.440002,82.900002,82.320000,82.830002,76.390068,309500
2019-05-06,81.339996,82.599998,81.330002,82.459999,76.048843,607700
2019-05-07,81.900002,81.900002,80.599998,81.150002,74.840698,809700
2019-05-08,81.000000,81.480003,80.699997,80.730003,74.453354,593400
2019-05-09,80.010002,80.510002,79.320000,80.290001,74.047562,321600
2019-05-10,80.040001,80.779999,78.959999,80.519997,74.259666,559000
2019-05-13,78.970001,79.110001,77.959999,78.279999,72.193832,722500
2019-05-14,78.629997,79.699997,78.629997,79.230003,73.069984,1126200
2019-05-15,78.699997,79.709999,78.559998,79.519997,73.337425,1523400
2019-05-16,79.540001,80.330002,79.540001,79.790001,73.586433,620900
2019-05-17,79.129997,80.099998,79.059998,79.180000,73.023857,370600
2019-05-20,78.629997,79.220001,78.440002,78.660004,72.544281,642400
2019-05-21,79.139999,79.660004,79.089996,79.540001,73.355873,749600
2019-05-22,79.050003,79.180000,78.510002,78.639999,72.525848,176600
2019-05-23,77.970001,77.970001,77.150002,77.669998,71.631264,687900
2019-05-24,78.019997,78.239998,77.629997,77.849998,71.797256,325200
2019-05-28,77.940002,77.989998,76.800003,76.800003,70.828903,610700
2019-05-29,76.290001,76.660004,75.830002,76.370003,70.432335,572900
2019-05-30,76.519997,76.879997,75.889999,76.199997,70.275536,376600
2019-05-31,75.290001,75.300003,74.620003,74.660004,68.855293,298200
2019-06-03,74.760002,75.760002,74.760002,75.339996,69.482414,1004600
2019-06-04,76.080002,77.589996,76.080002,77.540001,71.511368,361700
2019-06-05,77.930000,78.000000,76.839996,77.459999,71.437576,1602000
2019-06-06,77.510002,78.080002,77.269997,77.830002,71.778816,639500
2019-06-07,78.070000,78.599998,77.989998,78.309998,72.221497,501100
2019-06-10,78.769997,79.440002,78.760002,78.889999,72.756416,317000
2019-06-11,79.559998,79.620003,78.940002,79.019997,72.876297,130900
2019-06-12,78.870003,78.989998,78.480003,78.519997,72.415176,171200
2019-06-13,78.820000,79.279999,78.739998,79.199997,73.042305,211400
2019-06-14,78.959999,78.959999,78.519997,78.769997,72.645729,105700
2019-06-17,78.250000,78.379997,77.870003,78.059998,72.536079,174500
2019-06-18,78.480003,79.639999,78.430000,79.190002,73.586128,201900
2019-06-19,79.279999,79.550003,79.150002,79.330002,73.716225,190800
2019-06-20,80.019997,80.120003,79.199997,79.790001,74.143654,145800
2019-06-21,79.629997,80.029999,79.500000,79.660004,74.022865,728500
2019-06-24,79.660004,79.809998,79.300003,79.330002,73.716225,198900
2019-06-25,79.650002,79.650002,79.099998,79.139999,73.539673,445800
2019-06-26,79.639999,79.949997,79.639999,79.669998,74.032150,176400
2019-06-27,79.849998,80.389999,79.849998,80.309998,74.626869,136600
2019-06-28,80.720001,81.239998,80.620003,81.190002,75.444580,1285700
2019-07-01,82.290001,82.559998,81.279999,81.669998,75.890617,3215100
2019-07-02,81.529999,81.620003,81.080002,81.489998,75.723358,379500
2019-07-03,81.629997,81.989998,81.629997,81.970001,76.169388,139900
2019-07-05,81.639999,82.070000,81.419998,82.010002,76.206581,155900
2019-07-08,81.580002,81.879997,81.389999,81.589996,75.816277,176500
2019-07-09,81.300003,81.550003,80.910004,81.510002,75.741959,392600
2019-07-10,81.860001,82.260002,81.620003,81.760002,75.974258,154700
2019-07-11,82.199997,82.349998,81.680000,82.040001,76.234444,140000
2019-07-12,82.250000,82.989998,82.250000,82.919998,77.052177,144400
2019-07-15,83.019997,83.059998,82.610001,82.900002,77.033577,219900
2019-07-16,82.820000,82.959999,82.559998,82.699997,76.847733,146800
2019-07-17,82.690002,82.690002,81.959999,81.959999,76.160110,134000
2019-07-18,81.849998,82.610001,81.730003,82.440002,76.606140,187300
2019-07-19,82.660004,82.919998,82.349998,82.370003,76.541092,285500
2019-07-22,82.510002,82.750000,82.220001,82.389999,76.559677,186300
2019-07-23,82.739998,83.209999,82.510002,83.180000,77.293770,255900
2019-07-24,83.070000,84.230003,83.059998,84.190002,78.232292,204300
2019-07-25,84.010002,84.040001,83.419998,83.620003,77.702644,141600
2019-07-26,83.849998,83.989998,83.489998,83.860001,77.925644,173800
2019-07-29,83.750000,83.940002,83.540001,83.779999,77.851318,522900
2019-07-30,83.250000,83.620003,83.000000,83.529999,77.619003,487900
2019-07-31,83.370003,83.470001,81.860001,82.489998,76.652611,237800
